X,Y,Z,W,Distance
-0.001536417,0.010358598,0.005083879,-0.999932244,0.023282
0.001543782,-0.001181852,-0.011477834,-0.999932237,0.0232831
-0.004459449,0.006522164,-0.008549748,-0.999932236,0.0232836
-0.001033092,0.011409931,0.002094122,-0.999932178,0.0232933
0.008989711,0.007340742,0.000975619,-0.999932171,0.0232946
0.005757022,-0.009481412,-0.003556174,-0.999932154,0.0232975
-0.000199057,0.010896529,-0.00411273,-0.999932153,0.0232976
0.001330508,-0.00745734,-0.008850327,-0.999932142,0.0232994
-0.00853093,0.003891292,0.00691585,-0.999932124,0.0233026
0.003443569,-0.00816949,-0.007560695,-0.999932116,0.0233041
0.00126968,0.001451534,0.011492875,-0.999932095,0.0233075
-0.006289484,-0.009801997,-0.000428753,-0.999932087,0.0233089
0.011139909,-0.002702808,0.002102583,-0.999932086,0.0233092
0.007558729,-0.007079894,0.005347044,-0.999932073,0.0233116
0.002596745,-0.009937492,-0.005510723,-0.999932065,0.0233128
0.003609652,0.01021697,0.004300464,-0.999932043,0.0233167
-0.008472616,0.00416343,0.006843671,-0.99993202,0.0233205
-0.00479498,0.009593978,0.004575366,-0.999932013,0.0233219
0.001741876,-0.007281727,0.008944079,-0.999931971,0.0233289
-0.005536875,0.003642905,0.009598404,-0.999931969,0.0233291
-0.003126731,-0.0072803,0.008561099,-0.999931962,0.0233305
0.005355305,0.007996608,-0.006591962,-0.999931958,0.0233312
0.008086506,0.008074995,-0.002355656,-0.999931925,0.0233369
-0.006328276,-0.009554327,-0.002196176,-0.99993192,0.0233377
0.009690928,-0.004031961,-0.005098225,-0.999931916,0.0233383
-0.007924875,0.006110011,0.006003101,-0.999931911,0.0233392
-0.001058918,-0.006235627,-0.009809965,-0.999931878,0.0233448
-0.000581863,-0.001100348,0.01160749,-0.999931856,0.0233483
-0.011503361,0.000669232,0.001873495,-0.999931855,0.0233488
0.005582749,0.010179233,0.001234259,-0.999931844,0.0233507
-0.007028176,0.006444136,-0.006740939,-0.999931816,0.0233554
0.007023958,0.000880677,-0.009287764,-0.999931811,0.0233565
0.003016015,0.011053177,-0.002267283,-0.999931793,0.0233594
0.00243526,0.011373545,-0.001063242,-0.999931788,0.0233602
-0.000239993,-0.002558569,0.011395524,-0.999931767,0.0233637
0.010927519,0.004108613,-0.000547733,-0.999931702,0.023375
-0.002383265,0.009296816,0.006671344,-0.999931689,0.0233773
-0.003267851,-0.003419408,0.010690898,-0.999931664,0.0233815
0.000852909,0.008441439,0.008043098,-0.999931659,0.0233822
-0.002194392,-0.00517496,0.010252512,-0.999931643,0.0233851
-0.005541778,0.005992126,0.008372367,-0.999931641,0.0233854
0.010233486,0.001328015,0.00550028,-0.999931627,0.0233878
0.001468979,0.003070263,0.011188142,-0.999931618,0.0233892
-0.001975274,0.009571429,-0.006426156,-0.999931593,0.0233937
-0.000466193,0.01097478,-0.004019855,-0.999931586,0.0233947
-0.002998278,-0.010734719,0.003549836,-0.999931585,0.023395
-0.004591314,0.009668749,0.004722388,-0.999931565,0.0233985
-0.002820977,-0.003085171,0.010927876,-0.99993155,0.0234008
-0.00273823,0.007266632,-0.008754325,-0.999931528,0.0234046
-0.001423691,-0.011614868,0.000145349,-0.999931521,0.0234059
-0.010521831,0.005120684,0.000232791,-0.999931505,0.0234086
-0.000596831,-0.00774163,0.008757743,-0.999931504,0.0234088
-0.000346004,0.011689646,0.000485815,-0.999931496,0.0234102
-0.008039883,-0.005232249,0.006707938,-0.999931491,0.0234111
-0.005883747,0.009671698,-0.002975404,-0.999931491,0.0234111
0.010330122,-0.004686653,-0.002888541,-0.999931488,0.0234117
0.007983366,-0.006155823,0.005956933,-0.999931441,0.0234197
0.001311354,0.00169279,0.011515058,-0.999931407,0.0234256
-0.011467146,-0.002375649,0.000211838,-0.999931406,0.0234257
-0.010740332,-0.004114445,-0.002220306,-0.999931391,0.0234282
-0.002286934,-0.011188577,0.002610555,-0.999931383,0.0234296
-0.006660837,0.006325778,-0.007270028,-0.99993138,0.0234302
-0.009406654,0.006159483,-0.003289912,-0.999931374,0.0234312
0.006933311,-0.008510896,-0.00409363,-0.999931366,0.0234324
0.003870606,-0.010888255,-0.001937731,-0.999931352,0.0234348
-0.000386527,0.01066152,0.004857268,-0.999931292,0.0234449
0.011320079,-0.002210239,-0.002093792,-0.999931291,0.0234452
0.004088097,-0.010815682,-0.001929048,-0.999931291,0.0234452
0.003622632,0.010829067,0.002652021,-0.999931285,0.0234462
-0.000105054,-0.008238887,-0.00834875,-0.999931202,0.0234606
-0.011424351,0.00264915,0.000270899,-0.999931194,0.0234617
0.006260968,0.008019058,0.005845302,-0.999931161,0.0234674
-0.001259387,0.010137197,0.005773561,-0.999931156,0.0234682
-0.001347231,-0.010683533,0.004671637,-0.999931109,0.0234762
-0.006987048,-0.00179195,-0.009261663,-0.999931093,0.023479
0.00603174,0.006488601,-0.007703304,-0.999931085,0.0234804
-0.010603442,-0.001166498,0.004904433,-0.999931074,0.0234822
-0.005111264,-0.000966829,-0.010525754,-0.999931072,0.0234828
0.010273253,-0.005685944,0.000268107,-0.999931027,0.0234902
-0.004127533,-0.00821106,-0.007314876,-0.999931015,0.0234924
-0.002500924,0.008446831,0.007769482,-0.999931013,0.0234926
0.005343117,0.00050827,0.010450614,-0.999930986,0.023497
-0.004499921,-0.004959575,0.009654932,-0.999930965,0.0235007
0.005933216,-0.004436049,-0.009121803,-0.999930953,0.0235027
-0.000885297,0.010458063,-0.005296251,-0.999930895,0.0235127
0.009832311,0.00632846,-0.001223822,-0.999930887,0.023514
-0.001099472,0.003848573,0.011055569,-0.999930875,0.0235163
0.005799827,-0.005492848,-0.008628599,-0.999930867,0.0235175
-0.006235996,-0.008060274,-0.005874225,-0.999930817,0.023526
0.000404648,0.011225224,0.003491998,-0.999930816,0.0235261
0.001844154,0.005855135,-0.01003502,-0.999930805,0.0235282
-0.005243026,0.010325429,0.002110916,-0.999930718,0.0235428
-0.000278687,0.011663198,-0.001578882,-0.999930697,0.0235463
0.00841138,0.002256942,0.007922993,-0.999930688,0.023548
0.005734688,-0.00007496,-0.010283005,-0.999930681,0.0235489
-0.005282824,-0.000258755,-0.01052108,-0.999930663,0.0235521
0.001398029,0.011336417,-0.002869336,-0.999930647,0.0235549
-0.003139625,0.002365471,0.011106141,-0.999930598,0.0235632
-0.002469442,-0.006604731,0.009440188,-0.999930579,0.0235663
-0.011347726,0.001474867,0.002809665,-0.999930577,0.0235667
0.007222393,-0.003833047,0.008487898,-0.999930548,0.0235716
0.008102569,-0.005592498,-0.006478752,-0.999930547,0.0235719
-0.003856812,-0.006957264,0.0086984,-0.999930527,0.0235752
-0.002089493,-0.006777462,-0.009417103,-0.999930507,0.0235787
0.009901119,-0.003606432,0.005290637,-0.999930483,0.0235827
0.0056982,-0.008147853,0.006339246,-0.999930476,0.0235839
-0.007423687,0.009078707,0.001252376,-0.999930446,0.0235889
0.010797183,0.002901766,-0.003761189,-0.999930425,0.0235925
0.007410449,0.003262316,-0.008579385,-0.999930416,0.0235941
0.011491637,-0.00264035,0.000368213,-0.999930415,0.0235942
-0.008799757,-0.001231309,0.007762069,-0.999930397,0.0235972
-0.004838664,-0.000437094,-0.010751942,-0.999930394,0.023598
0.004091758,-0.00714335,-0.008461183,-0.999930317,0.0236109
0.007932177,-0.003023808,0.0082069,-0.99993029,0.0236156
0.010052292,-0.001811868,0.005924074,-0.999930285,0.0236163
0.009993737,-0.003944897,-0.004898187,-0.999930283,0.0236167
0.002791704,-0.004036849,0.01074196,-0.999930258,0.0236207
-0.003704607,-0.00359287,0.010627705,-0.999930207,0.0236293
-0.005777297,0.010283089,-0.000717028,-0.999930181,0.0236338
0.008580088,0.007395616,0.003365015,-0.999930179,0.0236341
0.010513736,-0.000763773,0.005340035,-0.999930179,0.0236342
0.000857281,0.006898841,-0.009558609,-0.99993015,0.0236391
0.0088261,-0.00699234,-0.003597381,-0.999930131,0.0236423
0.007516688,0.009068077,0.001005698,-0.999930127,0.0236431
-0.010634537,-0.005123776,0.000657693,-0.999930108,0.0236462
0.007210341,-0.004730986,-0.00809018,-0.999930086,0.0236498
0.006218523,-0.010055734,0.000286788,-0.999930063,0.0236539
0.011694631,-0.001777358,0.000206225,-0.999930015,0.023662
0.002030296,-0.008078635,0.008404476,-0.999929987,0.0236667
0.010647468,0.00177578,0.004847723,-0.999929986,0.0236667
0.008141853,-0.008345848,-0.002024682,-0.999929976,0.0236685
-0.006580964,0.009793979,0.000943577,-0.999929937,0.0236752
0.00672469,-0.000775146,0.009711392,-0.999929931,0.0236762
0.009019465,0.006467911,0.004121995,-0.99992991,0.0236797
-0.00053182,0.009949709,-0.006395625,-0.999929906,0.0236803
-0.00842586,-0.002916113,-0.007794649,-0.99992987,0.0236864
0.009387669,0.00385522,-0.006106449,-0.999929858,0.0236885
0.010158873,0.005412713,0.002797481,-0.999929835,0.0236924
-0.007604459,-0.002956486,0.008589155,-0.999929826,0.0236937
-0.010304515,-0.002831663,0.005115264,-0.999929814,0.0236958
-0.009499437,-0.002579369,0.006594389,-0.999929808,0.0236968
-0.008035949,0.003135773,-0.008122693,-0.999929804,0.0236976
-0.003816762,-0.010181127,0.0047085,-0.999929801,0.0236981
0.002960408,-0.010245813,-0.005164481,-0.999929791,0.0236997
0.010586319,-0.001209005,-0.005185443,-0.999929787,0.0237005
0.001011406,-0.010839035,0.004681825,-0.999929784,0.0237009
0.005360658,0.009106557,0.005362749,-0.999929785,0.0237009
0.00412707,0.007155001,-0.008502961,-0.999929734,0.0237094
0.007828295,0.006898582,0.005627006,-0.99992973,0.0237101
-0.000079438,0.006188124,0.010112381,-0.999929718,0.0237122
-0.009630701,-0.005517315,0.004168737,-0.999929713,0.0237129
0.008788789,0.004583706,0.006507641,-0.999929696,0.0237157
0.00325477,0.01001448,0.005453048,-0.999929688,0.0237172
0.004808076,-0.003938154,0.010105606,-0.999929623,0.023728
0.001722995,-0.007932814,0.008652953,-0.999929612,0.0237301
0.010160423,0.000684977,0.006089167,-0.999929607,0.0237308
0.0038604,-0.004932357,-0.010077924,-0.9999296,0.0237319
-0.003459851,-0.003822403,-0.010688666,-0.999929583,0.0237349
-0.011544417,0.000559174,-0.002693982,-0.999929576,0.0237361
0.000930026,0.008517432,0.008218503,-0.99992952,0.0237457
0.00058944,-0.009971096,-0.006420165,-0.999929503,0.0237483
-0.007353706,0.007850398,0.005030798,-0.99992949,0.0237504
-0.001020075,0.009860328,-0.006539419,-0.999929482,0.0237517
-0.001526312,0.002862178,0.011425394,-0.999929467,0.0237546
-0.007293628,-0.003841688,-0.00855658,-0.999929412,0.0237636
0.011168242,-0.002187842,0.003418161,-0.999929397,0.0237661
0.010242826,-0.00543182,0.002609975,-0.999929381,0.0237688
-0.011716446,-0.002007615,0.000135866,-0.999929335,0.0237765
0.001142879,0.010727497,0.005000807,-0.999929301,0.0237822
0.004551801,-0.010785246,0.002100032,-0.999929272,0.0237872
0.010061941,0.006161016,0.001544158,-0.999929205,0.0237985
0.002418738,0.00397012,0.010954118,-0.999929195,0.0238
0.00632141,-0.006072464,0.008050269,-0.999929177,0.0238032
-0.001305783,-0.010842041,-0.004733839,-0.999929165,0.0238051
-0.002243857,0.009733776,-0.006476081,-0.999929137,0.0238099
-0.007458802,0.002006176,-0.00905916,-0.999929134,0.0238104
0.006168709,-0.009456662,0.003777249,-0.999929123,0.0238123
0.01017174,-0.004977368,0.003689508,-0.999929072,0.0238208
-0.000713601,0.009716777,0.006857833,-0.99992902,0.0238296
-0.005956476,-0.002122708,-0.010098356,-0.999929016,0.0238303
0.002700244,-0.011330013,-0.002510871,-0.999929015,0.0238304
-0.008841343,-0.007514664,-0.002724771,-0.999928966,0.0238387
0.010925226,0.004260823,0.00213404,-0.999928963,0.0238391
-0.010747779,-0.005127079,-0.000569808,-0.999928934,0.0238439
0.007087668,-0.007326381,0.006188369,-0.999928894,0.0238507
0.007522131,0.007533705,-0.005375163,-0.999928882,0.0238527
-0.007794549,0.005750312,0.006957973,-0.99992888,0.0238528
0.005043999,0.010792083,0.000599594,-0.999928862,0.023856
-0.009998726,-0.002221246,0.006117928,-0.999928829,0.0238616
0.007399655,-0.0068555,-0.006371154,-0.999928825,0.0238622
-0.001341533,0.000277385,0.011858913,-0.999928742,0.023876
0.008473338,-0.007752123,-0.003258697,-0.999928741,0.0238762
-0.001058251,0.004692839,0.010930803,-0.999928685,0.023886
0.009431852,0.005855684,-0.004406951,-0.999928662,0.0238896
0.011827498,-0.001656168,-0.000209744,-0.999928659,0.02389
0.001555853,0.010410705,-0.005645847,-0.999928658,0.0238904
-0.002770621,-0.008972131,0.00738929,-0.999928609,0.0238983
-0.002422801,0.007011584,-0.009367854,-0.999928603,0.0238996
-0.005994256,-0.009314646,-0.004487182,-0.999928583,0.0239028
-0.011524644,0.003167787,0.000000568,-0.999928571,0.0239047
-0.005610884,0.006866801,-0.008013618,-0.999928571,0.0239048
-0.004580259,-0.008924212,0.006503056,-0.999928542,0.0239097
0.010000519,-0.006464321,-0.001077271,-0.999928518,0.0239136
-0.007969638,0.007721065,0.004459401,-0.999928489,0.0239184
-0.006702252,0.006519325,-0.007456305,-0.999928488,0.0239186
0.007448088,0.009076575,0.002283185,-0.999928462,0.023923
-0.005927516,0.007372211,-0.007328807,-0.999928399,0.0239334
-0.003449176,0.011448189,0.000523806,-0.999928381,0.0239365
-0.009889399,-0.00290723,0.006081211,-0.999928381,0.0239366
-0.003193511,-0.002619563,0.01123353,-0.999928371,0.0239383
0.004572756,0.001307345,-0.010983358,-0.999928371,0.0239383
-0.009161584,-0.0069398,0.003347621,-0.999928346,0.0239423
0.002701994,0.00971531,0.00645106,-0.999928345,0.0239425
-0.000752076,0.011737474,0.00222981,-0.999928344,0.0239426
0.005366456,0.010519957,0.001961785,-0.999928339,0.0239436
-0.009904618,-0.005836805,-0.00334074,-0.999928332,0.0239447
0.006181293,-0.009060571,-0.004799784,-0.999928327,0.0239454
0.007046645,-0.006222185,0.00741794,-0.999928299,0.0239502
-0.011954904,-0.000190761,0.000684137,-0.999928285,0.0239525
-0.00376638,0.011355551,-0.000549959,-0.999928279,0.0239536
0.000429049,-0.001475112,-0.011880556,-0.999928244,0.0239596
-0.008078985,-0.000292189,0.00884155,-0.999928233,0.0239612
0.010035371,-0.000180433,0.006544528,-0.999928211,0.0239648
-0.008452431,-0.00846535,0.000689182,-0.999928207,0.0239656
-0.006978544,-0.007885875,0.005718848,-0.999928201,0.0239665
0.010526326,0.005562848,0.001358313,-0.999928201,0.0239667
-0.004497406,-0.000187484,0.011108318,-0.999928169,0.0239718
0.000071992,0.011965806,0.000692254,-0.999928165,0.0239726
-0.006308882,0.010171653,0.000663786,-0.999928145,0.023976
-0.004539199,0.000215993,-0.011093489,-0.999928139,0.0239768
0.009937128,0.004927912,0.004548574,-0.999928137,0.0239774
-0.001108828,0.011901685,-0.000926764,-0.999928128,0.0239788
-0.00268612,-0.002182093,0.011481717,-0.999928094,0.0239843
0.010912152,-0.002378202,-0.004372689,-0.999928072,0.0239882
0.01100807,0.004337187,0.001965291,-0.999928072,0.0239882
-0.004330261,-0.003226227,-0.010711614,-0.999928048,0.0239923
-0.00591787,-0.001669949,-0.010301855,-0.999928028,0.0239956
0.00389533,0.000386632,-0.011340909,-0.999928028,0.0239957
0.003540845,-0.009718608,-0.006080887,-0.999928014,0.0239978
-0.002488231,0.011285755,-0.003226166,-0.999928014,0.0239979
-0.006711017,0.007887717,0.006060875,-0.999928003,0.0239996
0.004148776,-0.002241267,0.011036674,-0.999927976,0.0240042
-0.003784547,-0.0113481,0.0009709,-0.999927975,0.0240043
-0.002551744,0.005381562,-0.010420978,-0.999927963,0.0240063
-0.004969129,-0.000624664,0.010909818,-0.999927944,0.0240094
-0.007538265,-0.004549819,0.00816169,-0.999927928,0.0240122
0.011080235,0.002840863,-0.003647186,-0.999927925,0.0240126
0.006960869,0.002908129,-0.009341643,-0.999927909,0.0240153
0.010607836,-0.005511783,0.001129754,-0.999927906,0.0240158
-0.011280565,0.002044867,0.003572337,-0.9999279,0.0240167
-0.000046803,-0.00992541,0.006759065,-0.999927897,0.0240174
-0.006659525,-0.006130031,0.007893591,-0.99992788,0.0240202
0.010449077,0.004865158,0.003382514,-0.99992785,0.0240251
-0.01182071,0.000246299,-0.002134069,-0.999927825,0.0240292
0.010534612,-0.000976884,-0.005694111,-0.99992782,0.0240302
0.011300041,-0.003943373,0.001066225,-0.999927808,0.0240321
0.000209852,0.006282719,0.010241311,-0.999927797,0.0240339
0.010742396,-0.003618392,-0.003988948,-0.999927796,0.0240341
-0.010265672,-0.006224587,-0.000617108,-0.999927742,0.0240431
-0.008679704,-0.005822175,0.005940502,-0.999927735,0.0240442
-0.005845226,0.00425585,0.009605083,-0.999927729,0.0240451
-0.004125017,-0.002064826,0.01110588,-0.999927687,0.0240522
-0.005321666,0.004253204,-0.009915549,-0.999927633,0.0240612
-0.009032234,-0.003915679,0.006918476,-0.999927608,0.0240654
0.003127992,-0.0102118,0.005557058,-0.999927524,0.0240793
-0.008092236,-0.005651703,-0.00689441,-0.999927518,0.0240804
-0.004406413,-0.002109905,-0.011004374,-0.999927515,0.0240808
0.008996605,0.007485714,-0.00283058,-0.999927504,0.0240826
-0.004267266,-0.011250423,0.000480145,-0.999927491,0.0240848
0.007848133,-0.006784399,0.006117248,-0.999927476,0.0240873
0.002353507,0.011761907,-0.00111007,-0.999927441,0.0240932
-0.008587288,0.007469216,0.00396072,-0.999927388,0.0241018
-0.009573022,-0.000853343,-0.007276574,-0.999927338,0.0241104
-0.003106851,-0.009684753,0.006474515,-0.999927314,0.0241143
0.003767978,0.011387543,0.001233388,-0.9999273,0.0241166
-0.011724699,0.00277094,0.000531918,-0.999927283,0.0241194
0.00563832,-0.002232352,-0.010427447,-0.999927245,0.0241256
-0.010036387,0.005912409,-0.003133929,-0.999927244,0.0241259
-0.001098611,-0.008270824,-0.008712144,-0.99992724,0.0241263
0.010470923,0.003779796,-0.004650594,-0.99992722,0.0241299
0.001273209,-0.003280271,-0.011540396,-0.999927216,0.0241302
0.004539355,0.0095171,-0.00586676,-0.999927197,0.0241335
0.010094504,0.006610227,0.00025053,-0.999927169,0.0241383
-0.005520461,-0.001498005,-0.010629475,-0.999927145,0.0241422
0.006258915,-0.009225887,-0.004628274,-0.999927141,0.0241428
0.006109614,-0.007489368,0.007238324,-0.999927092,0.0241509
-0.00907352,-0.006198181,-0.005020971,-0.999927019,0.0241631
-0.011099697,0.001625841,-0.004488685,-0.999927,0.0241663
-0.010066604,-0.002150158,-0.006328023,-0.999926996,0.0241671
0.010651181,0.001278688,-0.005564439,-0.999926974,0.0241704
-0.000938312,0.010287805,0.006276516,-0.99992694,0.0241761
-0.008757246,-0.005455022,0.006300457,-0.999926926,0.0241785
-0.001411672,-0.011954172,-0.001154977,-0.999926883,0.0241856
-0.003291857,-0.011097145,-0.0035002,-0.99992688,0.0241861
-0.011263733,-0.002550345,-0.003587022,-0.999926876,0.0241868
0.011821795,-0.002547438,-0.000040652,-0.999926874,0.024187
-0.003693416,-0.000434742,-0.011507424,-0.999926872,0.0241875
0.011619094,0.000776179,-0.003268814,-0.999926852,0.0241907
0.007668123,0.000392408,0.009346534,-0.999926841,0.0241926
-0.010348594,0.002291789,0.005829153,-0.999926835,0.0241935
0.001338938,0.011462869,-0.003639976,-0.999926778,0.024203
0.002201291,-0.008826169,0.007984345,-0.999926749,0.0242077
-0.009956361,0.000427797,0.006871772,-0.999926731,0.0242108
-0.001291531,-0.010626535,0.005654408,-0.999926716,0.0242134
0.000246778,0.007410196,-0.009571027,-0.999926709,0.0242143
0.010125436,0.006464873,0.001511626,-0.999926695,0.0242166
-0.010952172,0.000425638,0.00514663,-0.999926688,0.0242178
0.000595389,0.002847477,0.011757137,-0.999926651,0.0242239
0.001942159,-0.008974738,0.007899483,-0.999926637,0.0242261
0.005262685,-0.010556299,-0.002760608,-0.999926621,0.0242289
-0.001228196,-0.010398803,-0.006092919,-0.999926614,0.0242302
0.010514208,-0.002905847,-0.005270978,-0.999926609,0.0242309
0.00199616,0.008883684,0.007992795,-0.999926603,0.0242318
-0.004263052,-0.007635173,0.008393781,-0.999926535,0.0242431
-0.008187079,-0.003719134,0.008132356,-0.9999265,0.0242488
0.000731203,0.000702516,0.012083098,-0.999926483,0.0242518
0.008520184,0.000468891,-0.008621508,-0.999926425,0.0242611
-0.011730883,-0.000534601,0.003046392,-0.999926407,0.0242641
0.007961837,0.001903121,-0.008955157,-0.999926394,0.0242664
-0.0061295,-0.010191716,0.002423872,-0.999926339,0.0242755
-0.005956084,-0.004094729,0.009750965,-0.999926336,0.0242758
0.002414538,-0.008526629,0.008295543,-0.999926323,0.0242781
-0.01001727,-0.006395577,-0.002478875,-0.9999263,0.0242818
-0.009339893,0.007757147,0.000118041,-0.999926287,0.024284
-0.0061471,0.010027928,0.003013288,-0.999926284,0.0242845
-0.012075453,0.001259422,0.000318876,-0.999926245,0.0242909
0.010188321,-0.001989676,0.006304578,-0.999926243,0.0242912
0.003694252,-0.00034979,0.011565121,-0.999926236,0.0242925
-0.003230471,-0.006512707,0.009730952,-0.999926226,0.0242941
0.011201874,-0.00467156,-0.000525049,-0.999926207,0.0242972
-0.006593868,-0.009767359,0.002953968,-0.999926194,0.0242992
0.004555567,0.010205026,0.004765937,-0.999926192,0.0242995
-0.006444889,-0.009869991,0.002953748,-0.999926158,0.0243052
-0.011638324,-0.001305462,0.003245223,-0.999926154,0.0243058
-0.008430984,0.005956925,-0.006418001,-0.999926119,0.0243117
-0.000384024,0.008219183,-0.008949083,-0.999926103,0.0243142
0.009476168,-0.005139206,0.005622718,-0.999926085,0.0243173
-0.002297401,-0.011016477,0.004610914,-0.999926047,0.0243235
0.011063659,-0.00504795,0.000151815,-0.999926043,0.0243242
0.004897752,0.000775723,0.011105773,-0.999926033,0.0243257
-0.005329896,-0.003535333,0.01034852,-0.999925998,0.0243317
0.008343029,-0.007736993,0.004305978,-0.999925993,0.0243324
0.009997813,-0.000312411,-0.006930728,-0.999925953,0.0243389
0.011318728,-0.003793712,-0.002366469,-0.999925944,0.0243403
0.005395346,0.008903267,0.006303334,-0.999925942,0.0243406
-0.004544639,0.008717804,-0.007173416,-0.999925941,0.0243407
0.006488667,0.003454375,0.009699618,-0.999925938,0.0243415
0.008501611,0.008572164,0.001566218,-0.999925891,0.0243491
-0.006731367,0.009966231,-0.001894821,-0.999925884,0.0243503
-0.000054314,0.003324497,0.01171233,-0.99992588,0.0243508
0.000018353,-0.003619893,0.011628714,-0.999925832,0.0243587
0.004886795,0.009971516,0.005008002,-0.999925801,0.0243638
0.004225849,0.008454655,0.007687184,-0.999925781,0.024367
0.003995826,0.011497775,-0.000571535,-0.999925751,0.0243721
0.012064073,-0.001707734,-0.000191149,-0.99992575,0.0243723
-0.007321187,-0.005471795,-0.008060938,-0.999925738,0.0243742
-0.001387928,-0.00203934,0.011934504,-0.999925738,0.0243744
-0.001447673,0.010941329,0.005172243,-0.999925717,0.0243777
0.010969441,0.000200198,-0.005314191,-0.999925693,0.0243818
0.00388726,-0.008685259,0.007621493,-0.999925681,0.0243834
-0.006846016,-0.004109609,0.009215002,-0.999925661,0.0243869
-0.000026149,-0.009524183,0.007613819,-0.999925657,0.0243875
-0.006882434,-0.007728852,0.006448156,-0.999925656,0.0243876
0.010273404,0.001296819,-0.006441107,-0.999925641,0.0243901
0.005122292,0.011066533,0.000085204,-0.999925641,0.0243902
-0.009647237,0.007085755,0.002331812,-0.99992564,0.0243903
0.000857874,-0.009988821,0.006943909,-0.999925632,0.0243916
-0.006888033,0.006836384,-0.007388851,-0.999925609,0.0243955
-0.010642843,-0.004179939,0.004250295,-0.999925594,0.0243978
-0.005162814,-0.008488803,0.007083001,-0.999925556,0.0244041
0.006048278,-0.004391339,0.009644945,-0.999925552,0.0244047
0.000432197,0.010297016,-0.006533878,-0.999925544,0.0244061
-0.011390899,-0.000563532,0.004341653,-0.999925537,0.0244072
0.000441932,-0.012121015,-0.001349579,-0.999925529,0.0244084
0.000634988,-0.008053156,-0.009149799,-0.99992551,0.0244116
0.007468069,-0.008409325,0.004745856,-0.999925491,0.0244147
-0.011584968,-0.00306185,0.002353574,-0.999925434,0.024424
0.011428419,0.00430131,0.000180856,-0.999925426,0.0244254
0.002473854,0.011610909,0.002871378,-0.999925408,0.0244282
0.003082815,0.009580785,0.006922705,-0.999925388,0.0244318
-0.006080679,0.008089586,0.006841985,-0.999925383,0.0244325
-0.004910154,-0.011059861,-0.001688489,-0.999925357,0.0244368
0.003031642,0.010066549,-0.006225937,-0.999925353,0.0244373
-0.007119534,-0.009439372,0.003082174,-0.999925353,0.0244374
-0.010122701,-0.00475919,-0.004917657,-0.999925346,0.0244385
0.005552579,-0.00094039,-0.01084419,-0.999925341,0.0244392
-0.01087008,-0.004549096,-0.003236713,-0.999925333,0.0244407
-0.000249673,-0.011542552,0.004011335,-0.999925305,0.0244451
-0.008187844,-0.005415401,0.007283209,-0.999925291,0.0244474
-0.008712287,-0.008369766,0.001876135,-0.999925259,0.0244528
0.008281863,-0.002477444,-0.008647823,-0.999925241,0.0244556
-0.001757341,0.008882711,0.008219788,-0.999925219,0.0244591
0.00087332,0.00375036,0.011608721,-0.999925202,0.0244622
0.001602746,-0.012023525,0.001568604,-0.9999252,0.0244624
-0.004766407,0.011064126,-0.002116508,-0.999925191,0.0244639
0.006809411,-0.010135893,0.000714198,-0.99992519,0.024464
-0.00344426,-0.005525013,-0.010357375,-0.999925165,0.024468
-0.00383176,0.011395184,-0.00229256,-0.999925103,0.0244783
0.007355398,-0.00971377,-0.001168142,-0.999925085,0.0244811
0.01099268,0.004571835,-0.002862725,-0.999925029,0.0244903
-0.004598912,0.0063266,0.009421516,-0.999925027,0.0244906
-0.006143684,-0.010552716,0.000951733,-0.999924992,0.0244964
0.007826014,-0.003823207,0.008611851,-0.999924983,0.0244979
-0.006499466,0.001993527,-0.010190644,-0.999924964,0.024501
-0.008493427,0.000728288,0.008798133,-0.999924959,0.0245017
-0.007106597,-0.000607213,-0.009963897,-0.999924921,0.024508
-0.003948068,-0.010982967,0.003734257,-0.999924918,0.0245084
0.001330491,-0.012180093,0.00028199,-0.999924895,0.0245122
0.004383709,-0.009787351,-0.005945089,-0.999924821,0.0245243
0.009011913,-0.003930293,-0.007332303,-0.999924785,0.0245302
0.003020206,-0.011888433,0.00010244,-0.999924764,0.0245336
0.006906984,0.001803195,-0.009976192,-0.999924756,0.0245347
-0.010915512,0.000139652,0.005596997,-0.99992475,0.0245358
0.005652736,0.010802734,0.001362474,-0.999924743,0.0245371
-0.007784611,0.009443722,-0.000891391,-0.999924708,0.0245427
-0.000832253,-0.012243857,-0.000058242,-0.999924693,0.0245451
-0.011313649,0.00158407,-0.00448478,-0.999924687,0.0245462
0.00672546,-0.010225688,0.000948046,-0.99992465,0.0245522
0.011160745,0.005082954,-0.000578213,-0.999924631,0.0245553
-0.000267513,-0.011199001,-0.005026255,-0.999924621,0.0245568
-0.00823028,0.008480724,-0.003338537,-0.999924594,0.0245612
0.008351796,-0.005482068,0.007145171,-0.999924568,0.0245656
-0.000601463,-0.010364846,0.006563541,-0.999924561,0.0245666
0.001983437,0.011227447,-0.00457309,-0.999924546,0.024569
0.002934395,-0.0051034,-0.010781731,-0.999924547,0.0245692
0.002734365,-0.004111845,-0.011251497,-0.999924507,0.0245754
-0.00223264,-0.004291176,-0.011296432,-0.999924493,0.0245774
0.004999525,0.010144494,-0.004806716,-0.999924492,0.0245779
0.002043809,0.002715781,-0.011813434,-0.999924442,0.0245857
-0.002589872,0.005953073,-0.010440554,-0.999924421,0.0245895
0.004943117,0.005548385,-0.009800075,-0.999924367,0.0245981
